Description,Ticker,Field ID,Field Mnemonic,Data State,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb,23-Mar,23-Apr,23-May,23-Jun,23-Jul,23-Aug,23-Sep,23-Oct,23-Nov
            Horizon Kinetics Blockchain De,BCDF US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.506155,0.0,0.0,0.0,0.557295,0.0,0.0,0.528255,0.0
            iShares Blockchain And Tech ET,IBLC US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.157585,0.0,0.757204,0.0
            Invesco Alerian Galaxy Crypto Economy ETF,BLOK US Equity,0.0,0.0,Expression,-0.926675,-39.75285,-15.774775,0.522085,-2.470755,-1.86173,0.0,-5.78064,-5.381775,2.4886,-17.762435,-2.13545,-21.873425,0.0
            Fidelity Crypto Industry And D,FDIG US Equity,0.0,0.0,Expression,0.0,1.277735,1.744428,0.0,0.0,1.440469,3.267193,0.0,0.0,9.216519,0.226067,2.546613,0.769135,0.0
            Schwab Crypto Thematic ETF,STCE US Equity,0.0,0.0,Expression,0.989854,0.0,0.0,0.0,0.991541,1.892041,0.0,0.0,0.0,0.0,0.0,0.0,0.971276,0.0
            Bitwise Web3 ETF,BWEB US Equity,0.0,0.0,Expression,0.0,0.0,-0.0061,0.0,-1.23096,0.0,0.0,0.0,-0.00486,0.0,0.0,0.0,0.0,0.0
        Space,0,0.0,0.0,Sum,-2.865413,-6.688872,1.083409,-8.144313,-0.694703,-5.167365,-6.083427,-3.583405,-5.723696,0.0,-5.960273,-5.889483,-2.793262,0.0
            SPDR S&P Kensho Final Frontier,ROKT US Equity,0.0,0.0,Expression,-0.345566,-0.387859,0.0,-0.418119,0.0,-0.401754,-0.403075,-0.405212,0.0,0.0,0.0,-0.394829,0.0,0.0
            Procure Space ETF,UFO US Equity,0.0,0.0,Expression,0.0,-1.04523,-1.983642,-0.53186,0.0,-3.402987,-0.93118,-0.466738,-1.439505,0.0,-2.466895,-1.355213,-0.77643,0.0
            ARK Space Exploration & Innova,ARKX US Equity,0.0,0.0,Expression,-2.519847,-5.255783,3.067051,-7.194334,-0.694703,-1.362624,-4.749172,-2.711455,-4.284191,0.0,-3.493378,-4.139441,-2.016832,0.0
        Work From Home,0,0.0,0.0,Sum,0.0,-2.040943,-2.04111,-1.098619,0.0,-2.272843,-1.121084,-1.142532,0.0,0.0,-2.508589,0.0,0.0,0.0
            iShares Virtual Work & Life Mu,IWFH US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Direxion Work From Home ETF,WFH US Equity,0.0,0.0,Expression,0.0,-2.040943,-2.04111,-1.098619,0.0,-2.272843,-1.121084,-1.142532,0.0,0.0,-2.508589,0.0,0.0,0.0
            Emles @Home ETF,LIV US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"        Travel, Vacation & Leisure",0,0.0,0.0,Sum,-117.999735,-38.334324,-196.036517,-210.939489,-81.975554,-98.380414,-26.002579,-147.146773,-67.190856,-133.288319,-50.911039,-74.513574,80.525923,0.0
            Invesco Dynamic Leisure and En,PEJ US Equity,0.0,0.0,Expression,-37.816975,-23.202476,-114.216832,-6.743324,-16.731257,-7.394905,-14.982185,-42.352085,-7.614666,-6.941102,-24.820675,-21.13429,-13.83355,0.0
            ETFMG Travel Tech ETF,AWAY US Equity,0.0,0.0,Expression,-3.20856,-0.81118,-4.978565,-6.278895,-2.86369,-2.564095,-7.6721,-8.39374,-7.80925,-3.46726,-5.31181,0.0,-2.295795,0.0
            Defiance Hotel Airline and Cru,CRUZ US Equity,0.0,0.0,Expression,0.042247,0.454685,13.562218,-1.39529,1.455128,-2.578855,-1.76475,0.0,-10.957765,7.578095,-2.63508,-6.710253,-3.082702,0.0
            ETFMG 2x Daily Travel Tech ETF,AWYX US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Advisorshares Hotel ETF,BEDZ US Equity,0.0,0.0,Expression,-0.205795,0.0,0.0,0.0,-0.003521,-0.716926,-0.247422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Advisorshares Restaurant ETF,EATZ US Equity,0.0,0.0,Expression,-0.542826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10519,0.0,0.101724,0.0,0.0,0.0
            Direxion Daily Travel & Vacati,OOTO US Equity,0.0,0.0,Expression,0.0,-2.535503,-1.971213,-1.251498,-2.098327,-0.638104,-0.572282,-0.570643,0.0,-0.707532,-2.049148,-0.572511,0.0,0.0
            Sonicshares Airlines Hotels Cr,TRYP US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            ALPS Global Travel Beneficiari,JRNY US Equity,0.0,0.0,Expression,-3.881661,0.0,0.0,-1.159307,-1.130942,0.576336,-0.57289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            US Global Jets ETF,JETS US Equity,0.0,0.0,Expression,-72.386165,-12.23985,-88.432125,-194.111175,-60.602945,-85.063865,-0.19095,-95.830305,-40.703985,-129.75052,-16.19605,-46.09652,99.73797,0.0
            Kelly Strategic Hotel & Lodgin,HOTL US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
        5G,0,0.0,0.0,Sum,-24.15345,-34.456916,-58.518698,-32.1458,-36.676904,-26.922725,-29.7383,-43.249095,-24.899415,-28.32707,-79.111381,-19.51462,-28.666974,0.0
            iShares Future Cloud 5G and Te,IDAT US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,-1.934424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            KraneShares CICC China 5G and,KFVG US Equity,0.0,0.0,Expression,-1.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.74,0.0,0.0
            Defiance Next Gen Connectivity,FIVG US Equity,0.0,0.0,Expression,-20.005885,-15.251855,-42.838345,-12.7593,-19.79048,-19.030475,-10.84198,-40.375845,-14.812165,-15.10555,-22.668545,-9.53525,-19.36034,0.0
            AXS Esoterica NEXTG Economy ET,WUGI US Equity,0.0,0.0,Expression,-1.639165,0.0,0.0,0.0,0.0,0.0,-1.86582,0.0,0.0,1.24748,2.276735,-2.23303,0.0,0.0
            First Trust Indxx NextG ETF,NXTG US Equity,0.0,0.0,Expression,-11.18965,-18.034311,-43.526103,-19.3865,-16.7855,-13.3785,-17.02,-3.356,-10.647,-14.469,-10.461321,-7.00634,-9.856884,0.0
            Direxion Daily 5G Communicatio,TENG US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Clockwise Capital Innovation E,CWC US Equity,0.0,0.0,Expression,10.14025,-1.17075,27.84575,0.0,1.8335,5.48625,-0.0105,0.48275,0.55975,0.0,-48.25825,0.0,0.55025,0.0
        Metaverse & Video Gaming,0,0.0,0.0,Sum,-18.394155,-40.516544,-15.546993,-30.219484,-17.179174,-7.227629,-5.356765,-9.634353,-4.471395,-24.056102,-34.879547,-48.315749,-18.048321,0.0
            Roundhill Ball Metaverse ETF,METV US Equity,0.0,0.0,Expression,-8.568795,-10.091392,-12.585875,-15.86629,-3.684628,-4.425598,-2.907222,-2.213663,-0.906438,-15.877505,-20.434487,-8.655725,-15.532495,0.0
            Fount Metaverse ETF,MTVR US Equity,0.0,0.0,Expression,0.0,0.0,0.0,-1.574715,-0.409135,0.0,-0.824311,0.0,0.0,-0.462482,0.0,0.0,0.0,0.0
            VanEck Video Gaming and eSport,ESPO US Equity,0.0,0.0,Expression,-8.00337,-19.602062,-2.267018,-2.431149,-4.887211,-4.822601,-5.034352,0.0,-2.820473,-11.531585,-10.787043,-12.995019,-2.515826,0.0
            Roundhill Video Games ETF,NERD US Equity,0.0,0.0,Expression,-0.33479,-1.0539,0.0,0.0,0.0,-2.14713,0.0,0.0,-1.187265,0.0,-1.077217,0.0,0.0,0.0
            Defiance Next Gen Video Gaming,VIDG US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Global X Video Games & Esports,HERO US Equity,0.0,0.0,Expression,-1.4872,-7.2096,-0.6941,-7.4996,-8.1982,7.08,4.074,-4.4604,-0.8108,2.4534,-2.5808,-26.673,0.0,0.0
            Wedbush ETFMG Video Game Tech,GAMR US Equity,0.0,0.0,Expression,0.0,-2.55959,0.0,-2.84773,0.0,-2.9123,0.0,-2.96029,0.0,0.0,0.0,0.0,0.0,0.0
            Subversive Metaverse ETF,PUNK US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            First Trust S-Network Streamin,BNGE US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            First Trust Indxx Metaverse ET,ARVR US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Fidelity Metaverse ETF,FMET US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.253581,1.36207,0.0,0.007995,0.0,0.0
            iShares Future Metaverse Tech,IVRS US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Proshares Metaverse ETF,VERS US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,-0.66488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/24/2023  - Tickers listed after this date not yet included,0,0.0,0.0,Heading,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
