,Country Name,Country Code,Series Name,Series Code,Year,GDP
16001,Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,2018,47112479289.4186
16002,"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,2018,12653600000
16003,Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,2018,37802005319.1489
16004,Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,2018,321379163135.647
16005,Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,2018,5097283200
16006,Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,2018,60031163987.191
16007,Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,2018,543299066998.892
16008,Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,2018,2315000000
16009,Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,2018,14262408079.7005
16010,Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,2018,7225977000
16011,Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,2018,2446867582.27133
16012,Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,2018,40287647930.5355
16013,Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,2018,20484048415.5019
16014,Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,2018,17031943186.1353
16015,Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2018,1916933708404.16
16016,British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,2018,..
16017,Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,2018,13567164444.9707
16018,Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,2018,66399602077.1693
16019,Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,2018,15890066209.8959
16020,Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2018,2667182198.97925
16021,Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,2018,2205099509.15921
16022,Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,2018,24571753581.7841
16023,Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,2018,39973842058.565
16024,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2018,1725297938435.76
16025,Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,2018,5530178498.90783
16026,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2018,2220979144.52008
16027,Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,2018,11239167890.2816
16028,Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,2018,10422948632.4216
16029,Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,2018,295402646018.151
16030,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2018,13894907485398.9
16031,Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,2018,334198218100.716
16032,Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,2018,1188797449.96036
16033,"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,2018,47568210020.9338
16034,"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,2018,13670038019.8594
16035,Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,2018,62420164964.6987
16036,Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,2018,58522477744.7313
16037,Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,2018,61330483609.8835
16038,Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,2018,100050000000
16039,Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,2018,3020388826.81564
16040,Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,2018,25597301190.678
16041,Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,2018,249000540729.179
16042,Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,2018,356841216410.068
16043,Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2018,2913466732.12507
16044,Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2018,554770370.37037
16045,Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2018,85555390385.9812
16046,Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2018,107562008000
16047,"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,2018,262588632526.73
16048,El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,2018,26020850000
16049,Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,2018,13097012124.2261
16050,Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,2018,..
16051,Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,2018,30624720196.2285
16052,Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,2018,4666598023.91856
16053,Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,2018,84269196152.0333
16054,Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2018,3188601035.1907
16055,Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,2018,5581425890.96651
16056,Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2018,275708001767.838
16057,France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2018,2790956878746.61
16058,French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,2018,6135116260.64814
16059,Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2018,16867326389.8696
16060,"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,2018,1670671340.37966
16061,Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2018,17596922469.9152
16062,Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,2018,3974443355019.53
16063,Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2018,67298913752.0241
16064,Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,2018,..
16065,Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,2018,212049447242.107
16066,Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,2018,3055791340.7025
16067,Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,2018,1166514814.81481
16068,Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,2018,6056000000
16069,Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,2018,73328369925.8478
16070,Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2018,11857030366.4598
16071,Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,2018,1504630233.68639
16072,Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,2018,4787637005.53638
16073,Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,2018,16403864521.4121
16074,Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,2018,24067750465.9361
16075,"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,2018,361731070995.726
16076,Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,2018,160565642983.587
16077,Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,2018,26260850582.0687
16078,India,IND,GDP (current US$),NY.GDP.MKTP.CD,2018,2702929639861.5
16079,Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,2018,1042271532953.36
16080,"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,2018,327900695065.853
16081,Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,2018,227367469034.031
16082,Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,2018,385736680797.111
16083,Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,2018,7491654051.08011
16084,Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,2018,376691526553.276
16085,Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2018,2091932426266.94
16086,Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2018,15730791525.65
16087,Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2018,5040880939324.86
16088,Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2018,43370860704.2254
16089,Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2018,179339977517.062
16090,Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2018,92202979940.671
16091,Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,2018,196501504.185186
16092,"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,2018,..
16093,"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,2018,1724845615629.26
16094,Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,2018,7878762812.20156
16095,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2018,138202309918.726
16096,Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2018,8271106196.04253
16097,Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,2018,18141651381.3884
16098,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2018,34429023435.0205
16099,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2018,54901519155.6219
16100,Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,2018,2556247155.56945
16101,Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,2018,3422754800
16102,Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,2018,76686048499.3527
16103,Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,2018,6692618410.5125
16104,Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,2018,53751411409.4437
16105,Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2018,71000359760.4599
16106,"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2018,55284309690.2698
16107,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2018,13760033282.6071
16108,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2018,9880675785.93057
16109,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2018,358788833524.945
16110,Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,2018,5300949822.99805
16111,Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,2018,17070867577.6666
16112,Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,2018,15298004130.4975
16113,Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,2018,219330300
16114,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2018,7473550557.07378
16115,Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,2018,14735695930.9727
16116,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2018,1222405556421.13
16117,"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2018,401932300
16118,Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2018,11253727815.4762
16119,Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2018,7194256778.2745
16120,Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,2018,13178094719.8612
16121,Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,2018,5506944403.30196
16122,Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,2018,127341141871.205
16123,Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,2018,14845400592.6712
16124,Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,2018,67144726167.9294
16125,Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,2018,13682019171.6627
16126,Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,2018,130995580.092154
16127,Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,2018,33111525182.7133
16128,Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,2018,914043438179.591
16129,New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,2018,9896402295.48329
16130,New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,2018,211886686924.483
16131,Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,2018,13025266513.3167
16132,Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,2018,12808661487.4035
16133,Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,2018,421739210176.152
16134,North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,2018,12683068033.1043
16135,Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,2018,1301000000
16136,Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,2018,439788625883.8
16137,Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,2018,91505851755.5267
16138,Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,2018,356128167702.894
16139,Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,2018,284900000
16140,Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,2018,67294169234.6291
16141,Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,2018,24109780113.2307
16142,Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2018,40225448651.3062
16143,Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,2018,222597030191.041
16144,Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,2018,346841896890.489
16145,Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,2018,588779850763.487
16146,Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2018,242313116577.963
16147,Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,2018,100958100000
16148,Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,2018,183334953818.681
16149,Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,2018,243316050520.725
16150,Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,2018,1657328764645.93
16151,Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,2018,9636510839.30707
16152,Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,2018,878448439.453724
16153,San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,2018,1655354303.82885
16154,Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,2018,412253809.728799
16155,Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,2018,846583785179.856
16156,Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,2018,23116701539.5646
16157,Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,2018,50640662859.4987
16158,Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,2018,1587813245.28225
16159,Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,2018,4085114542.06831
16160,Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,2018,376869585632.115
16161,Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,2018,1185474860.3352
16162,Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,2018,106137924015.591
16163,Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,2018,54177882425.8421
16164,Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,2018,1615478421.45974
16165,Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,2018,5856000006.22021
16166,South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,2018,404158882459.024
16167,South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,2018,..
16168,Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,2018,1421702715218.01
16169,Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,2018,94493871351.4217
16170,St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,2018,1076922222.22222
16171,St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,2018,2057074074.07407
16172,St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,2018,..
16173,St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,2018,884328180.526933
16174,Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,2018,32333780383.2924
16175,Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,2018,3996198760.32389
16176,Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,2018,555455371487.089
16177,Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,2018,725562534363.895
16178,Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,2018,21496337967.8677
16179,Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,2018,7765000282.29397
16180,Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,2018,57003686049.4102
16181,Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2018,506754212432.991
16182,Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,2018,1563887900
16183,Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,2018,7029217931.75029
16184,Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,2018,488906860.874058
16185,Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,2018,24322359037.409
16186,Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,2018,42686509835.5287
16187,Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,2018,778476714087.962
16188,Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,2018,40765428571.4286
16189,Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,2018,1113178000
16190,Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,2018,48015219.9526234
16191,Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,2018,32927025621.3848
16192,Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,2018,130891086689.522
16193,United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,2018,427049432157.931
16194,United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2018,2878152147315.82
16195,United States,USA,GDP (current US$),NY.GDP.MKTP.CD,2018,20533057312000
16196,Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,2018,65203071110.6037
16197,Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,2018,52870108217.5626
16198,Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,2018,914736985.430944
16199,"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,2018,..
16200,Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,2018,310106472642.968
16201,Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,2018,3922000000
16202,West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2018,16276600000
16203,"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,2018,21606161066.2074
16204,Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,2018,26311506435.0598
16205,Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,2018,34156069918.0609
16206,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,2018,1007196197587.41
16207,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,2018,767025741475.038
16208,Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,2018,2843476105063.8
16209,Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,2018,76247249561.2981
16210,Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,2018,1648513132166.16
16211,Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2018,11465084494129.5
16212,East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2018,26485229927652.4
16213,East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,2018,16639892731999.3
16214,East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2018,16619140999210.2
16215,Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,2018,13698192927474.5
16216,Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,2018,23193777815580.4
16217,Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,2018,3182909933137.88
16218,Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,2018,4076336318031.97
16219,European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,2018,15979881686055.6
16220,Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,2018,1730287221140.22
16221,Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,2018,771241850302.934
16222,High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,2018,54839704976037.1
16223,IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,2018,30520147708890
16224,IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,2018,32893629417407.6
16225,IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,2018,1048863296886.91
16226,IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,2018,1324642536591.81
16227,IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,2018,2373505833478.72
16228,Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,2018,22621357448474.1
16229,Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,2018,5706087467774.46
16230,Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,2018,4836605850788.75
16231,Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,2018,5464428426578.1
16232,Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,2018,1088187940163.63
16233,Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2018,31364367229265.6
16234,Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2018,415816146816.49
16235,Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2018,6606760498754.65
16236,Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,2018,3516514202416.88
16237,Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,2018,1400046333583.24
16238,Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,2018,1383769733583.24
16239,Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2018,30947243041064.9
16240,North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,2018,22265581227435.8
16241,Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,2018,..
16242,OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,2018,53371534234287
16243,Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,2018,443078577997.35
16244,Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2018,10760671502.4149
16245,Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2018,50385041767149.8
16246,Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,2018,1348307586808.15
16247,Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,2018,530086499061.063
16248,South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,2018,3534209044993.87
16249,South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,2018,3534209044993.87
16250,Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,2018,1774221939062.45
16251,Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,2018,1772634125817.16
16252,Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,2018,1774221939062.45
16253,Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,2018,24340482542310.2
16254,World,WLD,GDP (current US$),NY.GDP.MKTP.CD,2018,86502223934428.3
16255,0,0,0,0,2018,0
16256,0,0,0,0,2018,0
16257,0,0,0,0,2018,0
16258,0,0,Data from database: World Development Indicators,0,2018,0
16259,0,0,Last Updated: 10/26/2023,0,2018,0
16260,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,2019,18904502222.2108
16261,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,2019,15401826080.5183
16262,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,2019,171760290068.157
16263,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,2019,647000000
16264,Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,2019,3155149347.92151
16265,Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,2019,69309110145.7687
16266,Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,2019,1675403703.7037
16267,Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,2019,447754686715.081
16268,Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,2019,13619290545.8131
16269,Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,2019,3395793854.7486
16270,Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,2019,1392218527563.26
16271,Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,2019,444621176100.54
16272,Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,2019,48174235294.1176
16273,"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,2019,13058700000
16274,Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,2019,38653318085.1064
16275,Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,2019,351238397263.802
16276,Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,2019,5324250000
16277,Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,2019,64410112583.362
16278,Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,2019,535865692402.342
16279,Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,2019,2416500000
16280,Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,2019,14391686309.0337
16281,Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,2019,7423465000
16282,Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,2019,2535655609.45889
16283,Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,2019,40895322850.9407
16284,Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,2019,20482603346.4473
16285,Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,2019,16725908661.9419
16286,Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2019,1873288159000.64
16287,British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,2019,..
16288,Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,2019,13469240162.5496
16289,Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,2019,68911930627.8977
16290,Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,2019,16178161666.1334
